CASE ID,CIGAGE,FIRSTCIGTRY,STATISTICS
21104,18,18,HIGHRISK
21105,999,16,LOWRISK
21106,991,991,HIGHRISK
21107,26,18,LOWRISK
21108,13,11,LOWRISK
21109,14,13,LOWRISK
21110,999,23,LOWRISK
21111,991,991,HIGHRISK
21112,999,12,LOWRISK
21113,999,15,LOWRISK
21114,999,21,LOWRISK
21115,991,991,HIGHRISK
21116,991,991,HIGHRISK
21117,999,13,LOWRISK
21118,991,991,HIGHRISK
21119,999,16,LOWRISK
21120,999,19,LOWRISK
21121,16,15,LOWRISK
21122,999,18,LOWRISK
21123,991,991,HIGHRISK
21124,14,14,HIGHRISK
21125,21,20,LOWRISK
21126,999,15,LOWRISK
21127,991,991,HIGHRISK
21128,22,21,LOWRISK
21129,991,991,HIGHRISK
21130,19,18,LOWRISK
21131,991,991,HIGHRISK
21132,19,16,LOWRISK
21133,16,16,HIGHRISK
21134,14,12,LOWRISK
21135,991,991,HIGHRISK
21136,17,17,HIGHRISK
21137,991,991,HIGHRISK
21138,991,991,HIGHRISK
21139,999,18,LOWRISK
21140,991,991,HIGHRISK
21141,991,991,HIGHRISK
21142,991,991,HIGHRISK
21143,21,20,LOWRISK
21144,991,991,HIGHRISK
21145,991,991,HIGHRISK
21146,999,15,LOWRISK
21147,991,991,HIGHRISK
21148,999,16,LOWRISK
21149,999,18,LOWRISK
21150,17,17,HIGHRISK
21151,999,15,LOWRISK
21152,16,14,LOWRISK
21153,991,991,HIGHRISK
21154,991,991,HIGHRISK
21155,999,15,LOWRISK
21156,991,991,HIGHRISK
21157,18,18,HIGHRISK
21158,999,19,LOWRISK
21159,991,991,HIGHRISK
21160,21,21,HIGHRISK
21161,999,11,LOWRISK
21162,19,14,LOWRISK
21163,999,15,LOWRISK
21164,15,13,LOWRISK
21165,991,991,HIGHRISK
21166,15,15,HIGHRISK
21167,999,18,LOWRISK
21168,18,14,LOWRISK
21169,16,10,LOWRISK
21170,999,19,LOWRISK
21171,17,15,LOWRISK
21172,991,991,HIGHRISK
21173,991,991,HIGHRISK
21174,991,991,HIGHRISK
21175,999,15,LOWRISK
21176,991,991,HIGHRISK
21177,991,991,HIGHRISK
21178,19,18,LOWRISK
21179,991,991,HIGHRISK
21180,991,991,HIGHRISK
21181,23,16,LOWRISK
21182,991,991,HIGHRISK
21183,991,991,HIGHRISK
21184,20,18,LOWRISK
21185,14,14,HIGHRISK
21186,991,991,HIGHRISK
21187,37,33,LOWRISK
21188,18,18,HIGHRISK
21189,999,14,LOWRISK
21190,19,19,HIGHRISK
21191,991,991,HIGHRISK
21192,991,991,HIGHRISK
21193,991,991,HIGHRISK
21194,16,16,HIGHRISK
21195,991,991,HIGHRISK
21196,991,991,HIGHRISK
21197,23,23,HIGHRISK
21198,26,10,LOWRISK
21199,991,991,HIGHRISK
21200,999,15,LOWRISK
21201,999,18,LOWRISK
21202,999,21,LOWRISK
21203,15,15,HIGHRISK
21204,12,12,HIGHRISK
21205,991,991,HIGHRISK
21206,16,15,LOWRISK
21207,991,991,HIGHRISK
21208,991,991,HIGHRISK
21209,991,991,HIGHRISK
21210,991,991,HIGHRISK
21211,999,18,LOWRISK
21212,991,991,HIGHRISK
21213,991,991,HIGHRISK
21214,991,991,HIGHRISK
21215,18,16,LOWRISK
21216,18,18,HIGHRISK
21217,991,991,HIGHRISK
21218,991,991,HIGHRISK
21219,999,14,LOWRISK
21220,999,20,LOWRISK
21221,991,991,HIGHRISK
21222,15,15,HIGHRISK
21223,18,5,LOWRISK
21224,991,991,HIGHRISK
21225,999,14,LOWRISK
21226,991,991,HIGHRISK
21227,17,15,LOWRISK
21228,991,991,HIGHRISK
21229,18,15,LOWRISK
21230,16,12,LOWRISK
21231,991,991,HIGHRISK
21232,991,991,HIGHRISK
21233,991,991,HIGHRISK
21234,999,18,LOWRISK
21235,20,18,LOWRISK
21236,991,991,HIGHRISK
21237,991,991,HIGHRISK
21238,15,15,HIGHRISK
21239,18,18,HIGHRISK
21240,34,14,LOWRISK
21241,991,991,HIGHRISK
21242,991,991,HIGHRISK
21243,20,20,HIGHRISK
21244,12,12,HIGHRISK
21245,23,15,LOWRISK
21246,991,991,HIGHRISK
21247,999,21,LOWRISK
21248,991,991,HIGHRISK
21249,17,16,LOWRISK
21250,999,12,LOWRISK
21251,991,991,HIGHRISK
21252,17,15,LOWRISK
21253,999,18,LOWRISK
21254,999,15,LOWRISK
21255,991,991,HIGHRISK
21256,20,14,LOWRISK
21257,991,991,HIGHRISK
21258,991,991,HIGHRISK
21259,991,991,HIGHRISK
21260,991,991,HIGHRISK
21261,21,17,LOWRISK
21262,999,7,LOWRISK
21263,14,14,HIGHRISK
21264,999,15,LOWRISK
21265,991,991,HIGHRISK
21266,999,12,LOWRISK
21267,991,991,HIGHRISK
21268,991,991,HIGHRISK
21269,18,14,LOWRISK
21270,999,15,LOWRISK
21271,999,14,LOWRISK
21272,991,991,HIGHRISK
21273,18,18,HIGHRISK
21274,991,991,HIGHRISK
21275,18,18,HIGHRISK
21276,991,991,HIGHRISK
21277,991,991,HIGHRISK
21278,991,991,HIGHRISK
21279,991,991,HIGHRISK
21280,16,16,HIGHRISK
21281,999,16,LOWRISK
21282,13,13,HIGHRISK
21283,999,13,LOWRISK
21284,999,18,LOWRISK
21285,15,14,LOWRISK
21286,18,14,LOWRISK
21287,991,991,HIGHRISK
21288,991,991,HIGHRISK
21289,991,991,HIGHRISK
21290,991,991,HIGHRISK
21291,991,991,HIGHRISK
21292,17,17,HIGHRISK
21293,19,16,LOWRISK
21294,30,30,HIGHRISK
21295,991,991,HIGHRISK
21296,991,991,HIGHRISK
21297,991,991,HIGHRISK
21298,16,16,HIGHRISK
21299,991,991,HIGHRISK
21300,991,991,HIGHRISK
21301,991,991,HIGHRISK
21302,999,13,LOWRISK
21303,15,14,LOWRISK
21304,991,991,HIGHRISK
21305,15,10,LOWRISK
21306,991,991,HIGHRISK
21307,991,991,HIGHRISK
21308,991,991,HIGHRISK
21309,999,16,LOWRISK
21310,15,10,LOWRISK
21311,999,18,LOWRISK
21312,22,22,HIGHRISK
21313,991,991,HIGHRISK
21314,999,18,LOWRISK
21315,999,20,LOWRISK
21316,16,16,HIGHRISK
21317,991,991,HIGHRISK
21318,991,991,HIGHRISK
21319,991,991,HIGHRISK
21320,991,991,HIGHRISK
21321,991,991,HIGHRISK
21322,991,991,HIGHRISK
21323,999,16,LOWRISK
21324,999,16,LOWRISK
21325,16,14,LOWRISK
21326,991,991,HIGHRISK
21327,999,15,LOWRISK
21328,999,18,LOWRISK
21329,999,15,LOWRISK
21330,999,15,LOWRISK
21331,991,991,HIGHRISK
21332,25,10,LOWRISK
21333,991,991,HIGHRISK
21334,999,18,LOWRISK
21335,991,991,HIGHRISK
21336,991,991,HIGHRISK
21337,999,18,LOWRISK
21338,991,991,HIGHRISK
21339,16,16,HIGHRISK
21340,19,19,HIGHRISK
21341,999,21,LOWRISK
21342,991,991,HIGHRISK
21343,991,991,HIGHRISK
21344,15,9,LOWRISK
21345,999,22,LOWRISK
21346,999,14,LOWRISK
21347,991,991,HIGHRISK
21348,991,991,HIGHRISK
21349,999,22,LOWRISK
21350,999,21,LOWRISK
21351,991,991,HIGHRISK
21352,991,991,HIGHRISK
21353,12,12,HIGHRISK
21354,18,14,LOWRISK
21355,991,991,HIGHRISK
21356,991,991,HIGHRISK
21357,991,991,HIGHRISK
21358,991,991,HIGHRISK
21359,991,991,HIGHRISK
21360,20,18,LOWRISK
21361,18,16,LOWRISK
21362,991,991,HIGHRISK
21363,991,991,HIGHRISK
21364,15,14,LOWRISK
21365,991,991,HIGHRISK
21366,991,991,HIGHRISK
21367,9,9,HIGHRISK
21368,15,15,HIGHRISK
21369,991,991,HIGHRISK
21370,991,991,HIGHRISK
21371,999,18,LOWRISK
21372,999,17,LOWRISK
21373,999,18,LOWRISK
21374,999,13,LOWRISK
21375,991,991,HIGHRISK
21376,991,991,HIGHRISK
21377,18,11,LOWRISK
21378,16,15,LOWRISK
21379,991,991,HIGHRISK
21380,991,991,HIGHRISK
21381,19,14,LOWRISK
21382,991,991,HIGHRISK
21383,999,18,LOWRISK
21384,991,991,HIGHRISK
21385,991,991,HIGHRISK
21386,17,16,LOWRISK
21387,991,991,HIGHRISK
21388,16,11,LOWRISK
21389,991,991,HIGHRISK
21390,991,991,HIGHRISK
21391,991,991,HIGHRISK
21392,991,991,HIGHRISK
21393,16,16,HIGHRISK
21394,991,991,HIGHRISK
21395,991,991,HIGHRISK
21396,991,991,HIGHRISK
21397,20,20,HIGHRISK
21398,999,12,LOWRISK
21399,991,991,HIGHRISK
21400,999,16,LOWRISK
21401,32,32,HIGHRISK
21402,10,9,LOWRISK
21403,991,991,HIGHRISK
21404,999,12,LOWRISK
21405,991,991,HIGHRISK
21406,991,991,HIGHRISK
21407,18,13,LOWRISK
21408,19,14,LOWRISK
21409,991,991,HIGHRISK
21410,991,991,HIGHRISK
21411,999,16,LOWRISK
21412,16,15,LOWRISK
21413,999,23,LOWRISK
21414,991,991,HIGHRISK
21415,991,991,HIGHRISK
21416,991,991,HIGHRISK
21417,999,18,LOWRISK
21418,991,991,HIGHRISK
21419,991,991,HIGHRISK
21420,991,991,HIGHRISK
21421,15,14,LOWRISK
21422,999,15,LOWRISK
21423,19,16,LOWRISK
21424,999,19,LOWRISK
21425,999,8,LOWRISK
21426,18,14,LOWRISK
21427,999,20,LOWRISK
21428,991,991,HIGHRISK
21429,16,13,LOWRISK
21430,999,12,LOWRISK
21431,15,15,HIGHRISK
21432,991,991,HIGHRISK
21433,991,991,HIGHRISK
21434,991,991,HIGHRISK
21435,999,17,LOWRISK
21436,22,12,LOWRISK
21437,999,16,LOWRISK
21438,991,991,HIGHRISK
21439,991,991,HIGHRISK
21440,991,991,HIGHRISK
21441,22,21,LOWRISK
21442,999,11,LOWRISK
21443,13,12,LOWRISK
21444,999,14,LOWRISK
21445,23,18,LOWRISK
21446,991,991,HIGHRISK
21447,25,25,HIGHRISK
21448,991,991,HIGHRISK
21449,991,991,HIGHRISK
21450,16,15,LOWRISK
21451,991,991,HIGHRISK
21452,991,991,HIGHRISK
21453,999,15,LOWRISK
21454,999,17,LOWRISK
21455,999,12,LOWRISK
21456,991,991,HIGHRISK
21457,991,991,HIGHRISK
21458,991,991,HIGHRISK
21459,991,991,HIGHRISK
21460,991,991,HIGHRISK
21461,21,18,LOWRISK
21462,991,991,HIGHRISK
21463,991,991,HIGHRISK
21464,991,991,HIGHRISK
21465,991,991,HIGHRISK
21466,16,14,LOWRISK
21467,991,991,HIGHRISK
21468,17,14,LOWRISK
21469,16,14,LOWRISK
21470,18,18,HIGHRISK
21471,999,20,LOWRISK
21472,999,13,LOWRISK
21473,991,991,HIGHRISK
21474,991,991,HIGHRISK
21475,991,991,HIGHRISK
21476,16,12,LOWRISK
21477,999,29,LOWRISK
21478,25,18,LOWRISK
21479,991,991,HIGHRISK
21480,991,991,HIGHRISK
21481,991,991,HIGHRISK
21482,999,6,LOWRISK
21483,13,12,LOWRISK
21484,16,14,LOWRISK
21485,991,991,HIGHRISK
21486,999,24,LOWRISK
21487,991,991,HIGHRISK
21488,991,991,HIGHRISK
21489,999,12,LOWRISK
21490,991,991,HIGHRISK
21491,14,14,HIGHRISK
21492,999,18,LOWRISK
21493,999,16,LOWRISK
21494,991,991,HIGHRISK
21495,25,20,LOWRISK
21496,991,991,HIGHRISK
21497,991,991,HIGHRISK
21498,991,991,HIGHRISK
21499,20,16,LOWRISK
21500,20,16,LOWRISK
21501,991,991,HIGHRISK
21502,999,16,LOWRISK
21503,17,16,LOWRISK
21504,999,14,LOWRISK
21505,17,13,LOWRISK
21506,18,12,LOWRISK
21507,21,15,LOWRISK
21508,20,16,LOWRISK
21509,991,991,HIGHRISK
21510,991,991,HIGHRISK
21511,991,991,HIGHRISK
21512,991,991,HIGHRISK
21513,999,19,LOWRISK
21514,16,15,LOWRISK
21515,991,991,HIGHRISK
21516,15,14,LOWRISK
21517,991,991,HIGHRISK
21518,25,10,LOWRISK
21519,991,991,HIGHRISK
21520,17,15,LOWRISK
21521,991,991,HIGHRISK
21522,18,17,LOWRISK
21523,991,991,HIGHRISK
21524,999,21,LOWRISK
21525,991,991,HIGHRISK
21526,991,991,HIGHRISK
21527,999,16,LOWRISK
21528,999,16,LOWRISK
21529,991,991,HIGHRISK
21530,18,14,LOWRISK
21531,18,16,LOWRISK
21532,991,991,HIGHRISK
21533,999,15,LOWRISK
21534,991,991,HIGHRISK
21535,991,991,HIGHRISK
21536,991,991,HIGHRISK
21537,999,23,LOWRISK
21538,991,991,HIGHRISK
21539,18,18,HIGHRISK
21540,20,18,LOWRISK
21541,991,991,HIGHRISK
21542,991,991,HIGHRISK
21543,999,985,LOWRISK
21544,18,10,LOWRISK
21545,991,991,HIGHRISK
21546,999,18,LOWRISK
21547,999,21,LOWRISK
21548,991,991,HIGHRISK
21549,999,26,LOWRISK
21550,999,15,LOWRISK
21551,999,17,LOWRISK
21552,999,16,LOWRISK
21553,999,12,LOWRISK
21554,991,991,HIGHRISK
21555,991,991,HIGHRISK
21556,20,19,LOWRISK
21557,991,991,HIGHRISK
21558,29,16,LOWRISK
21559,15,15,HIGHRISK
21560,991,991,HIGHRISK
21561,991,991,HIGHRISK
21562,991,991,HIGHRISK
21563,19,12,LOWRISK
21564,16,15,LOWRISK
21565,991,991,HIGHRISK
21566,14,12,LOWRISK
21567,999,15,LOWRISK
21568,20,20,HIGHRISK
21569,991,991,HIGHRISK
21570,999,13,LOWRISK
21571,991,991,HIGHRISK
21572,991,991,HIGHRISK
21573,991,991,HIGHRISK
21574,991,991,HIGHRISK
21575,18,18,HIGHRISK
21576,999,16,LOWRISK
21577,999,32,LOWRISK
21578,18,15,LOWRISK
21579,19,19,HIGHRISK
21580,17,16,LOWRISK
21581,991,991,HIGHRISK
21582,999,14,LOWRISK
21583,14,9,LOWRISK
21584,991,991,HIGHRISK
21585,999,12,LOWRISK
21586,21,20,LOWRISK
21587,999,17,LOWRISK
21588,18,15,LOWRISK
21589,991,991,HIGHRISK
21590,20,16,LOWRISK
21591,991,991,HIGHRISK
21592,991,991,HIGHRISK
21593,991,991,HIGHRISK
21594,999,16,LOWRISK
21595,999,14,LOWRISK
21596,991,991,HIGHRISK
21597,991,991,HIGHRISK
21598,991,991,HIGHRISK
21599,18,17,LOWRISK
21600,999,14,LOWRISK
21601,991,991,HIGHRISK
21602,991,991,HIGHRISK
21603,999,21,LOWRISK
21604,999,19,LOWRISK
21605,999,12,LOWRISK
21606,991,991,HIGHRISK
21607,991,991,HIGHRISK
21608,991,991,HIGHRISK
21609,999,20,LOWRISK
21610,999,11,LOWRISK
21611,999,13,LOWRISK
21612,991,991,HIGHRISK
21613,991,991,HIGHRISK
21614,991,991,HIGHRISK
21615,999,9,LOWRISK
21616,999,18,LOWRISK
21617,991,991,HIGHRISK
21618,991,991,HIGHRISK
21619,991,991,HIGHRISK
21620,991,991,HIGHRISK
21621,999,12,LOWRISK
21622,18,14,LOWRISK
21623,991,991,HIGHRISK
21624,991,991,HIGHRISK
21625,999,12,LOWRISK
21626,999,17,LOWRISK
21627,991,991,HIGHRISK
21628,991,991,HIGHRISK
21629,991,991,HIGHRISK
21630,18,15,LOWRISK
21631,999,12,LOWRISK
21632,991,991,HIGHRISK
21633,991,991,HIGHRISK
21634,12,12,HIGHRISK
21635,999,16,LOWRISK
21636,18,15,LOWRISK
21637,28,25,LOWRISK
21638,999,18,LOWRISK
21639,999,21,LOWRISK
21640,991,991,HIGHRISK
21641,28,15,LOWRISK
21642,991,991,HIGHRISK
21643,991,991,HIGHRISK
21644,991,991,HIGHRISK
21645,991,991,HIGHRISK
21646,991,991,HIGHRISK
21647,999,15,LOWRISK
21648,15,12,LOWRISK
21649,16,6,LOWRISK
21650,20,20,HIGHRISK
21651,999,14,LOWRISK
21652,22,22,HIGHRISK
21653,991,991,HIGHRISK
21654,999,12,LOWRISK
21655,999,17,LOWRISK
21656,999,14,LOWRISK
21657,10,9,LOWRISK
21658,18,16,LOWRISK
21659,999,15,LOWRISK
21660,991,991,HIGHRISK
21661,18,17,LOWRISK
21662,13,13,HIGHRISK
21663,991,991,HIGHRISK
21664,16,14,LOWRISK
21665,999,18,LOWRISK
21666,17,17,HIGHRISK
21667,991,991,HIGHRISK
21668,18,18,HIGHRISK
21669,991,991,HIGHRISK
21670,16,8,LOWRISK
21671,999,11,LOWRISK
21672,18,16,LOWRISK
21673,991,991,HIGHRISK
21674,999,20,LOWRISK
21675,18,18,HIGHRISK
21676,991,991,HIGHRISK
21677,991,991,HIGHRISK
21678,991,991,HIGHRISK
21679,999,16,LOWRISK
21680,999,15,LOWRISK
21681,991,991,HIGHRISK
21682,991,991,HIGHRISK
21683,991,991,HIGHRISK
21684,999,18,LOWRISK
21685,991,991,HIGHRISK
21686,16,16,HIGHRISK
21687,18,15,LOWRISK
21688,991,991,HIGHRISK
21689,994,994,HIGHRISK
21690,991,991,HIGHRISK
21691,991,991,HIGHRISK
21692,991,991,HIGHRISK
21693,991,991,HIGHRISK
21694,999,22,LOWRISK
21695,999,15,LOWRISK
21696,991,991,HIGHRISK
21697,999,18,LOWRISK
21698,991,991,HIGHRISK
21699,999,18,LOWRISK
21700,999,14,LOWRISK
21701,991,991,HIGHRISK
21702,991,991,HIGHRISK
21703,999,18,LOWRISK
21704,17,12,LOWRISK
21705,991,991,HIGHRISK
21706,991,991,HIGHRISK
21707,21,15,LOWRISK
21708,991,991,HIGHRISK
21709,999,13,LOWRISK
21710,999,14,LOWRISK
21711,991,991,HIGHRISK
21712,991,991,HIGHRISK
21713,999,12,LOWRISK
21714,18,16,LOWRISK
21715,18,14,LOWRISK
21716,991,991,HIGHRISK
21717,18,14,LOWRISK
21718,991,991,HIGHRISK
21719,991,991,HIGHRISK
21720,17,14,LOWRISK
21721,18,16,LOWRISK
21722,991,991,HIGHRISK
21723,25,15,LOWRISK
21724,991,991,HIGHRISK
21725,991,991,HIGHRISK
21726,18,13,LOWRISK
21727,999,16,LOWRISK
21728,991,991,HIGHRISK
21729,27,27,HIGHRISK
21730,991,991,HIGHRISK
21731,991,991,HIGHRISK
21732,991,991,HIGHRISK
21733,991,991,HIGHRISK
21734,991,991,HIGHRISK
21735,999,10,LOWRISK
21736,999,13,LOWRISK
21737,18,18,HIGHRISK
21738,20,18,LOWRISK
21739,991,991,HIGHRISK
21740,991,991,HIGHRISK
21741,991,991,HIGHRISK
21742,17,17,HIGHRISK
21743,999,24,LOWRISK
21744,991,991,HIGHRISK
21745,991,991,HIGHRISK
21746,991,991,HIGHRISK
21747,999,18,LOWRISK
21748,17,14,LOWRISK
21749,20,14,LOWRISK
21750,991,991,HIGHRISK
21751,991,991,HIGHRISK
21752,999,18,LOWRISK
21753,991,991,HIGHRISK
21754,991,991,HIGHRISK
21755,991,991,HIGHRISK
21756,991,991,HIGHRISK
21757,991,991,HIGHRISK
21758,991,991,HIGHRISK
21759,991,991,HIGHRISK
21760,999,21,LOWRISK
21761,12,12,HIGHRISK
21762,13,13,HIGHRISK
21763,21,14,LOWRISK
21764,991,991,HIGHRISK
21765,11,11,HIGHRISK
21766,991,991,HIGHRISK
21767,991,991,HIGHRISK
21768,991,991,HIGHRISK
21769,991,991,HIGHRISK
21770,999,17,LOWRISK
21771,991,991,HIGHRISK
21772,17,15,LOWRISK
21773,991,991,HIGHRISK
21774,991,991,HIGHRISK
21775,991,991,HIGHRISK
21776,15,13,LOWRISK
21777,991,991,HIGHRISK
21778,991,991,HIGHRISK
21779,991,991,HIGHRISK
21780,999,23,LOWRISK
21781,991,991,HIGHRISK
21782,999,13,LOWRISK
21783,999,21,LOWRISK
21784,15,15,HIGHRISK
21785,991,991,HIGHRISK
21786,991,991,HIGHRISK
21787,991,991,HIGHRISK
21788,18,18,HIGHRISK
21789,999,15,LOWRISK
21790,991,991,HIGHRISK
21791,991,991,HIGHRISK
21792,991,991,HIGHRISK
21793,991,991,HIGHRISK
21794,16,5,LOWRISK
21795,16,16,HIGHRISK
21796,14,12,LOWRISK
21797,20,20,HIGHRISK
21798,18,18,HIGHRISK
21799,991,991,HIGHRISK
21800,999,16,LOWRISK
21801,991,991,HIGHRISK
21802,999,18,LOWRISK
21803,991,991,HIGHRISK
21804,991,991,HIGHRISK
21805,999,14,LOWRISK
21806,997,19,LOWRISK
21807,999,17,LOWRISK
21808,991,991,HIGHRISK
21809,999,15,LOWRISK
21810,991,991,HIGHRISK
21811,991,991,HIGHRISK
21812,991,991,HIGHRISK
21813,991,991,HIGHRISK
21814,991,991,HIGHRISK
21815,991,991,HIGHRISK
21816,20,15,LOWRISK
21817,991,991,HIGHRISK
21818,999,10,LOWRISK
21819,18,18,HIGHRISK
21820,18,18,HIGHRISK
21821,18,18,HIGHRISK
21822,19,19,HIGHRISK
21823,991,991,HIGHRISK
21824,999,18,LOWRISK
21825,999,19,LOWRISK
21826,991,991,HIGHRISK
21827,16,14,LOWRISK
21828,991,991,HIGHRISK
21829,999,12,LOWRISK
21830,25,17,LOWRISK
21831,999,12,LOWRISK
21832,999,19,LOWRISK
21833,22,15,LOWRISK
21834,18,16,LOWRISK
21835,999,11,LOWRISK
21836,999,12,LOWRISK
21837,15,9,LOWRISK
21838,991,991,HIGHRISK
21839,991,991,HIGHRISK
21840,991,991,HIGHRISK
21841,991,991,HIGHRISK
21842,21,21,HIGHRISK
21843,15,10,LOWRISK
21844,991,991,HIGHRISK
21845,991,991,HIGHRISK
21846,991,991,HIGHRISK
21847,999,18,LOWRISK
21848,999,16,LOWRISK
21849,999,25,LOWRISK
21850,999,21,LOWRISK
21851,991,991,HIGHRISK
21852,991,991,HIGHRISK
21853,991,991,HIGHRISK
21854,999,18,LOWRISK
21855,991,991,HIGHRISK
21856,28,15,LOWRISK
21857,991,991,HIGHRISK
21858,991,991,HIGHRISK
21859,991,991,HIGHRISK
21860,991,991,HIGHRISK
21861,19,18,LOWRISK
21862,16,12,LOWRISK
21863,20,14,LOWRISK
21864,999,14,LOWRISK
21865,16,16,HIGHRISK
21866,991,991,HIGHRISK
21867,991,991,HIGHRISK
21868,999,16,LOWRISK
21869,20,18,LOWRISK
21870,999,13,LOWRISK
21871,16,12,LOWRISK
21872,991,991,HIGHRISK
21873,991,991,HIGHRISK
21874,999,985,LOWRISK
21875,18,14,LOWRISK
21876,991,991,HIGHRISK
21877,19,14,LOWRISK
21878,21,18,LOWRISK
21879,991,991,HIGHRISK
21880,991,991,HIGHRISK
21881,991,991,HIGHRISK
21882,991,991,HIGHRISK
21883,16,7,LOWRISK
21884,14,11,LOWRISK
21885,999,16,LOWRISK
21886,16,16,HIGHRISK
21887,14,13,LOWRISK
21888,991,991,HIGHRISK
21889,991,991,HIGHRISK
21890,16,11,LOWRISK
21891,18,14,LOWRISK
21892,13,12,LOWRISK
21893,26,18,LOWRISK
21894,20,16,LOWRISK
21895,991,991,HIGHRISK
21896,19,19,HIGHRISK
21897,999,14,LOWRISK
21898,18,15,LOWRISK
21899,18,18,HIGHRISK
21900,18,18,HIGHRISK
21901,999,17,LOWRISK
21902,991,991,HIGHRISK
21903,16,12,LOWRISK
21904,18,17,LOWRISK
21905,991,991,HIGHRISK
21906,999,12,LOWRISK
21907,991,991,HIGHRISK
21908,991,991,HIGHRISK
21909,991,991,HIGHRISK
21910,18,18,HIGHRISK
21911,20,18,LOWRISK
21912,991,991,HIGHRISK
21913,991,991,HIGHRISK
21914,18,18,HIGHRISK
21915,999,17,LOWRISK
21916,16,14,LOWRISK
21917,991,991,HIGHRISK
21918,18,18,HIGHRISK
21919,14,9,LOWRISK
21920,991,991,HIGHRISK
21921,991,991,HIGHRISK
21922,16,16,HIGHRISK
21923,17,16,LOWRISK
21924,991,991,HIGHRISK
21925,991,991,HIGHRISK
21926,999,20,LOWRISK
21927,20,14,LOWRISK
21928,991,991,HIGHRISK
21929,991,991,HIGHRISK
21930,999,8,LOWRISK
21931,991,991,HIGHRISK
21932,999,25,LOWRISK
21933,999,6,LOWRISK
21934,999,16,LOWRISK
21935,17,13,LOWRISK
21936,991,991,HIGHRISK
21937,991,991,HIGHRISK
21938,991,991,HIGHRISK
21939,991,991,HIGHRISK
21940,991,991,HIGHRISK
21941,991,991,HIGHRISK
21942,22,21,LOWRISK
21943,999,25,LOWRISK
21944,991,991,HIGHRISK
21945,991,991,HIGHRISK
21946,991,991,HIGHRISK
21947,999,16,LOWRISK
21948,999,15,LOWRISK
21949,991,991,HIGHRISK
21950,991,991,HIGHRISK
21951,18,16,LOWRISK
21952,36,14,LOWRISK
21953,991,991,HIGHRISK
21954,991,991,HIGHRISK
21955,991,991,HIGHRISK
21956,991,991,HIGHRISK
21957,991,991,HIGHRISK
21958,991,991,HIGHRISK
21959,991,991,HIGHRISK
21960,999,16,LOWRISK
21961,991,991,HIGHRISK
21962,12,10,LOWRISK
21963,991,991,HIGHRISK
21964,991,991,HIGHRISK
21965,991,991,HIGHRISK
21966,16,15,LOWRISK
21967,17,13,LOWRISK
21968,999,14,LOWRISK
21969,991,991,HIGHRISK
21970,999,11,LOWRISK
21971,18,18,HIGHRISK
21972,23,22,LOWRISK
21973,991,991,HIGHRISK
21974,14,10,LOWRISK
21975,999,12,LOWRISK
21976,991,991,HIGHRISK
21977,999,18,LOWRISK
21978,999,16,LOWRISK
21979,999,15,LOWRISK
21980,14,14,HIGHRISK
21981,10,10,HIGHRISK
21982,991,991,HIGHRISK
21983,999,16,LOWRISK
21984,999,18,LOWRISK
21985,991,991,HIGHRISK
21986,991,991,HIGHRISK
21987,991,991,HIGHRISK
21988,991,991,HIGHRISK
21989,16,16,HIGHRISK
21990,991,991,HIGHRISK
21991,15,12,LOWRISK
21992,999,19,LOWRISK
21993,991,991,HIGHRISK
21994,991,991,HIGHRISK
21995,999,18,LOWRISK
21996,991,991,HIGHRISK
21997,18,15,LOWRISK
21998,16,15,LOWRISK
21999,999,16,LOWRISK
22000,991,991,HIGHRISK
22001,12,12,HIGHRISK
22002,999,15,LOWRISK
22003,999,15,LOWRISK
22004,991,991,HIGHRISK
22005,991,991,HIGHRISK
22006,991,991,HIGHRISK
22007,991,991,HIGHRISK
22008,991,991,HIGHRISK
22009,19,16,LOWRISK
22010,991,991,HIGHRISK
22011,991,991,HIGHRISK
22012,16,14,LOWRISK
22013,999,18,LOWRISK
22014,999,16,LOWRISK
22015,991,991,HIGHRISK
22016,991,991,HIGHRISK
22017,991,991,HIGHRISK
22018,991,991,HIGHRISK
22019,991,991,HIGHRISK
22020,24,24,HIGHRISK
22021,991,991,HIGHRISK
22022,991,991,HIGHRISK
22023,999,18,LOWRISK
22024,999,17,LOWRISK
22025,991,991,HIGHRISK
22026,999,18,LOWRISK
22027,18,16,LOWRISK
22028,17,13,LOWRISK
22029,18,18,HIGHRISK
22030,18,17,LOWRISK
22031,10,10,HIGHRISK
22032,22,9,LOWRISK
22033,999,18,LOWRISK
22034,15,14,LOWRISK
22035,999,25,LOWRISK
22036,999,20,LOWRISK
22037,991,991,HIGHRISK
22038,991,991,HIGHRISK
22039,991,991,HIGHRISK
22040,991,991,HIGHRISK
22041,20,16,LOWRISK
22042,999,19,LOWRISK
22043,999,20,LOWRISK
22044,991,991,HIGHRISK
22045,21,20,LOWRISK
22046,18,16,LOWRISK
22047,991,991,HIGHRISK
22048,991,991,HIGHRISK
22049,21,19,LOWRISK
22050,26,26,HIGHRISK
22051,999,44,LOWRISK
22052,991,991,HIGHRISK
22053,17,15,LOWRISK
22054,17,15,LOWRISK
22055,15,15,HIGHRISK
22056,17,17,HIGHRISK
22057,999,13,LOWRISK
22058,999,14,LOWRISK
22059,991,991,HIGHRISK
22060,991,991,HIGHRISK
22061,991,991,HIGHRISK
22062,991,991,HIGHRISK
